EmployeeID,FullName,Age,Gender,Department,Designation,EducationQualification,MonthlySalary,DateOfJoining,YearsWithCompany,YearsInRole,AppraisalRating,TrainingHours,DoesOvertime,JobSatisfaction,WorkLifeBalance,MaritalStatus,PreviousCompanies,DistanceFromHome,LeavesTaken,City,LeftCompany
EMP20232359,Damini Goyal,50,Male,Admin,HR Executive,BA,87018,10/29/2017,8,0,3,51,No,4,3,Divorced,3,21.7,29,Mumbai,No
EMP20232360,Stuvan Chaudhary,41,Other,Sales,Office Assistant,Diploma,38458,2/17/2018,7,2,5,49,Yes,5,1,Divorced,4,23.2,15,Kolkata,Yes
EMP20232361,Badal Yohannan,45,Male,Sales,Accounts Officer,MBA,118547,6/26/2021,4,3,3,12,No,1,3,Married,5,35.8,27,Kolkata,Yes
EMP20232362,Mehul Walla,36,Female,Sales,Accounts Officer,M.Com,71573,2/2/2017,8,5,3,33,Yes,3,3,Married,5,45.9,30,Hyderabad,No
EMP20232363,Umang Sarin,43,Other,Sales,Software Engineer,BA,84768,10/11/2022,3,2,5,3,No,4,3,Single,1,32.5,6,Chennai,No
EMP20232364,Nehmat Kade,37,Other,Accounts,Sales Associate,BA,73171,9/16/2018,7,7,2,59,Yes,2,2,Single,2,40.6,0,Chennai,Yes
EMP20232365,Gatik Bajaj,32,Female,IT,Office Assistant,Diploma,48403,10/21/2018,7,6,1,24,Yes,1,2,Single,1,8.9,22,Hyderabad,Yes
EMP20232366,Ahana  Bhasin,25,Other,HR,Accounts Officer,MBA,59528,6/1/2024,1,0,1,8,No,4,4,Divorced,5,25.5,4,Mumbai,Yes
EMP20232367,Heer Sengupta,38,Other,Sales,Software Engineer,M.Com,63641,9/6/2016,9,9,2,30,No,3,3,Divorced,2,18.8,13,Bengaluru,No
EMP20232368,Emir Mand,43,Female,Accounts,Sales Associate,B.Tech,100751,8/28/2019,6,0,2,6,Yes,3,4,Divorced,1,32.3,4,Hyderabad,No
EMP20232369,Fateh Mallick,22,Female,Admin,Software Engineer,M.Com,105301,2/2/2022,3,1,1,35,Yes,4,2,Divorced,1,42.3,12,Bengaluru,No
EMP20232370,Divyansh Issac,22,Other,Admin,Office Assistant,Diploma,97986,10/24/2020,5,4,2,14,No,1,2,Married,5,33.2,21,Bengaluru,Yes
EMP20232371,Riya Balay,31,Other,Admin,Accounts Officer,M.Com,52707,7/16/2015,10,6,4,60,No,5,2,Divorced,3,44.7,10,Hyderabad,No
EMP20232372,Indrajit Seth,48,Other,Admin,Software Engineer,MBA,83613,6/20/2015,10,9,2,34,Yes,2,3,Single,1,36.5,21,Mumbai,Yes
EMP20232373,Lakshit Gill,59,Other,IT,Accounts Officer,M.Com,45896,4/13/2023,2,2,5,45,Yes,5,2,Married,3,33,17,Bengaluru,Yes
EMP20232374,Advik Saran,30,Male,IT,Accounts Officer,BA,38614,4/22/2020,5,1,1,5,Yes,1,1,Divorced,1,27.7,8,Chennai,Yes
EMP20232375,Faiyaz Kumar,54,Other,Sales,Software Engineer,MBA,18701,4/25/2019,6,5,3,59,Yes,3,4,Single,3,11.3,6,Hyderabad,Yes
EMP20232376,Azad Dhar,43,Male,IT,HR Executive,MBA,34393,5/1/2023,2,1,4,26,Yes,2,2,Single,0,27.4,2,Kolkata,No
EMP20232377,Charvi Sem,31,Other,Accounts,Office Assistant,Diploma,40859,5/26/2020,5,1,4,55,Yes,4,4,Divorced,3,8.4,8,Delhi,Yes
EMP20232378,Zoya Devan,34,Female,Admin,HR Executive,M.Com,23521,1/20/2018,7,4,4,46,Yes,2,1,Married,3,9.8,26,Pune,Yes
EMP20232379,Nitya Jaggi,43,Other,Sales,HR Executive,MBA,23764,12/25/2018,7,3,3,59,No,2,4,Divorced,4,39.7,25,Kolkata,Yes
EMP20232380,Khushi Raval,60,Male,IT,Software Engineer,MBA,58780,5/3/2022,3,0,2,54,Yes,1,3,Single,4,16.1,29,Bengaluru,Yes
EMP20232381,Rati Babu,26,Male,IT,Software Engineer,MBA,84469,6/22/2016,9,8,2,32,No,4,2,Single,3,41.5,29,Delhi,No
EMP20232382,Badal Sama,43,Female,IT,Accounts Officer,Diploma,24168,9/13/2023,2,0,5,23,Yes,1,2,Married,0,34.6,25,Hyderabad,No
EMP20232383,Samarth Korpal,44,Female,Accounts,Office Assistant,BA,24960,1/21/2018,7,6,5,40,No,4,1,Married,4,27,9,Kolkata,No
EMP20232384,Uthkarsh Dhar,34,Female,Admin,HR Executive,Diploma,98746,3/9/2018,7,7,4,43,Yes,5,2,Single,2,11.8,23,Pune,Yes
EMP20232385,Manikya Zachariah,23,Male,HR,Office Assistant,BA,78855,10/9/2015,10,7,1,23,No,5,3,Single,2,49.3,25,Delhi,No
EMP20232386,Onkar Saran,30,Female,Sales,Accounts Officer,Diploma,47773,12/30/2021,4,0,4,3,Yes,3,2,Single,2,41,0,Mumbai,No
EMP20232387,Tushar Rege,42,Female,Admin,Sales Associate,M.Com,107702,1/7/2016,9,3,4,59,No,4,1,Single,0,31.5,9,Kolkata,Yes
EMP20232388,Trisha Khatri,24,Female,Accounts,Sales Associate,MBA,35687,7/15/2023,2,2,4,22,No,1,1,Divorced,4,35.9,12,Pune,Yes
EMP20232389,Rohan Banik,24,Male,Accounts,HR Executive,MBA,56302,6/28/2020,5,3,1,39,No,3,3,Married,4,19.3,4,Hyderabad,No
EMP20232390,Yakshit Samra,41,Other,IT,Office Assistant,BA,66408,9/16/2021,4,1,1,50,No,1,3,Divorced,0,47.2,5,Delhi,Yes
EMP20232391,Nehmat Rao,52,Other,HR,Accounts Officer,Diploma,95631,6/22/2021,4,3,2,45,No,2,1,Divorced,5,47.7,15,Delhi,No
EMP20232392,Zoya Bobal,33,Other,IT,Sales Associate,M.Com,92581,3/18/2024,1,0,5,21,Yes,4,4,Married,1,12.8,9,Kolkata,No
EMP20232393,Dhanuk Ramaswamy,49,Other,Sales,Accounts Officer,MBA,43699,9/30/2020,5,3,4,41,No,2,4,Single,4,40.4,14,Chennai,No
EMP20232394,Tejas Dada,23,Other,Sales,Office Assistant,M.Com,29638,12/5/2022,3,1,1,3,Yes,5,2,Married,0,18.1,22,Hyderabad,No
EMP20232395,Yuvaan Hegde,22,Other,Accounts,Office Assistant,M.Com,40665,4/16/2022,3,0,5,21,No,1,2,Divorced,2,1.6,4,Hyderabad,No
EMP20232396,Sahil Saini,51,Female,IT,Accounts Officer,M.Com,63956,5/31/2021,4,2,1,42,No,3,3,Married,5,6,21,Pune,No
EMP20232397,Nitya Krishnamurthy,48,Male,Accounts,Software Engineer,B.Tech,41214,10/20/2021,4,0,4,16,No,2,2,Married,2,36.2,11,Pune,No
EMP20232398,Aayush Banik,58,Female,Accounts,Software Engineer,B.Tech,61489,4/18/2017,8,4,1,41,No,3,4,Single,5,24.7,21,Chennai,No
EMP20232399,Abram Bandi,51,Male,Sales,Accounts Officer,Diploma,50545,9/30/2017,8,4,2,39,Yes,3,2,Divorced,2,18.9,0,Mumbai,No
EMP20232400,Nayantara Sarraf,23,Male,IT,HR Executive,B.Tech,75497,9/12/2018,7,7,3,25,Yes,5,3,Married,3,27.1,4,Bengaluru,No
EMP20232401,Seher Kata,51,Female,HR,Office Assistant,B.Tech,105686,2/7/2016,9,7,1,47,No,1,2,Divorced,0,3,9,Chennai,Yes
EMP20232402,Aaryahi Kurian,50,Female,Sales,HR Executive,B.Tech,106407,9/19/2018,7,5,1,28,Yes,4,4,Married,1,44.6,30,Bengaluru,No
EMP20232403,Dhanush Bala,57,Other,HR,Accounts Officer,Diploma,35043,9/10/2015,10,0,2,25,Yes,2,3,Divorced,1,26.2,9,Hyderabad,Yes
EMP20232404,Eshani Issac,50,Female,Admin,Software Engineer,Diploma,83541,6/14/2019,6,0,3,38,Yes,4,2,Single,4,16.7,25,Mumbai,No
EMP20232405,Gatik Sachdev,50,Other,IT,Accounts Officer,Diploma,88127,4/5/2018,7,5,1,35,Yes,5,3,Single,3,31.2,12,Pune,No
EMP20232406,Ahana  Baral,25,Male,Accounts,Software Engineer,Diploma,17195,1/31/2018,7,3,5,23,Yes,3,2,Divorced,3,11.9,15,Delhi,No
EMP20232407,Shalv Shankar,28,Other,HR,Sales Associate,B.Tech,59097,3/25/2023,2,0,3,12,No,1,2,Divorced,0,36.5,2,Pune,No
EMP20232408,Shayak Subramanian,25,Other,IT,Accounts Officer,B.Tech,117465,5/6/2017,8,8,3,8,No,5,3,Divorced,2,14.7,26,Chennai,No
EMP20232409,Prisha Hora,30,Other,Sales,Accounts Officer,BA,89132,8/3/2017,8,8,4,48,Yes,1,1,Single,1,4.6,0,Mumbai,Yes
EMP20232410,Ryan Chakraborty,34,Male,IT,Sales Associate,MBA,39959,2/27/2018,7,2,5,60,Yes,5,2,Single,4,5.3,6,Mumbai,No
EMP20232411,Rhea Dayal,40,Male,Sales,Software Engineer,B.Tech,79396,11/7/2018,7,4,1,60,Yes,5,4,Single,5,46.9,2,Hyderabad,No
EMP20232412,Abram Dhar,41,Other,Accounts,Office Assistant,M.Com,97129,2/18/2024,1,0,3,57,No,1,3,Single,5,45.1,28,Chennai,Yes
EMP20232413,Eshani Das,44,Female,Sales,Accounts Officer,MBA,20750,1/27/2021,4,4,4,3,Yes,3,4,Single,4,32,14,Mumbai,No
EMP20232414,Dhruv Lata,39,Other,IT,Office Assistant,B.Tech,15946,5/29/2018,7,0,1,4,Yes,1,1,Married,1,14.8,8,Kolkata,Yes
EMP20232415,Zoya Sood,53,Other,IT,Accounts Officer,BA,92389,12/22/2017,8,2,2,2,Yes,3,4,Divorced,4,22.7,27,Mumbai,No
EMP20232416,Chirag Balasubramanian,26,Other,Accounts,Office Assistant,MBA,68136,10/19/2022,3,1,4,35,No,3,4,Divorced,2,3.5,5,Delhi,No
EMP20232417,Lagan Dhillon,35,Female,IT,Sales Associate,MBA,27674,8/13/2020,5,3,4,26,Yes,3,1,Single,0,27.9,13,Chennai,Yes
EMP20232418,Indranil Edwin,55,Male,IT,Office Assistant,B.Tech,64957,5/16/2023,2,1,5,32,No,1,4,Married,0,32.2,11,Bengaluru,No
EMP20232419,Arhaan Hans,41,Other,HR,HR Executive,B.Tech,39583,2/3/2021,4,0,4,46,Yes,5,4,Married,4,27.2,1,Chennai,No
EMP20232420,Tara Badami,37,Female,HR,Software Engineer,BA,50767,12/2/2021,4,1,2,31,No,3,3,Divorced,5,16.9,23,Delhi,No
EMP20232421,Zain Kumer,23,Other,Accounts,Software Engineer,MBA,62627,1/27/2019,6,5,4,50,No,5,2,Married,5,22.6,4,Pune,No
EMP20232422,Alia Chad,25,Male,Sales,Accounts Officer,BA,53728,2/25/2021,4,1,1,4,Yes,2,3,Married,4,42,28,Pune,Yes
EMP20232423,Bhamini Yogi,32,Female,Sales,Accounts Officer,M.Com,111394,2/5/2021,4,2,4,59,No,1,2,Single,4,46.8,24,Hyderabad,No
EMP20232424,Anya Sen,41,Male,HR,Office Assistant,M.Com,91651,1/25/2022,3,3,2,35,No,5,1,Single,3,12.8,19,Bengaluru,No
EMP20232425,Anya Mann,30,Male,Admin,HR Executive,B.Tech,105881,12/16/2023,2,2,5,43,Yes,5,4,Married,4,1.5,7,Mumbai,No
EMP20232426,Rasha Dyal,27,Female,HR,Accounts Officer,BA,78005,8/10/2022,3,3,2,34,No,3,4,Single,3,22.8,1,Hyderabad,No
EMP20232427,Taimur Dutta,49,Other,IT,HR Executive,B.Tech,94253,7/16/2015,10,1,4,18,No,1,4,Married,2,35.1,8,Delhi,Yes
EMP20232428,Yuvraj  Date,27,Male,Admin,Sales Associate,B.Tech,42547,9/13/2015,10,9,3,45,Yes,1,3,Single,0,16.1,18,Kolkata,No
EMP20232429,Mohanlal Wali,60,Other,IT,Accounts Officer,BA,59668,9/17/2022,3,2,2,57,No,1,2,Married,0,33.4,4,Kolkata,Yes
EMP20232430,Akarsh Butala,26,Male,IT,Accounts Officer,MBA,39387,4/29/2024,1,1,1,5,No,2,1,Married,2,44.5,15,Mumbai,Yes
EMP20232431,Zeeshan Bhatia,23,Male,Admin,Office Assistant,BA,70057,9/12/2016,9,3,3,18,No,5,3,Married,0,43.5,2,Chennai,No
EMP20232432,Abram Bhalla,37,Female,IT,HR Executive,BA,23928,8/28/2019,6,5,5,20,No,5,3,Single,1,33.1,17,Bengaluru,Yes
EMP20232433,Piya Garde,30,Male,Sales,Sales Associate,Diploma,117804,8/23/2016,9,1,1,37,Yes,4,2,Divorced,1,36.6,8,Mumbai,No
EMP20232434,Tushar Thakkar,28,Other,IT,HR Executive,M.Com,33364,7/3/2020,5,0,2,36,No,4,1,Divorced,3,18.7,21,Kolkata,No
EMP20232435,Urvi Mahajan,35,Other,Admin,Office Assistant,Diploma,75033,12/9/2016,9,4,5,55,Yes,2,1,Single,5,47.4,16,Pune,Yes
EMP20232436,Fateh Arora,45,Other,IT,Accounts Officer,M.Com,54138,7/7/2015,10,10,2,29,No,3,2,Single,2,37.9,21,Kolkata,No
EMP20232437,Gokul Contractor,55,Other,Accounts,Accounts Officer,M.Com,58918,2/2/2018,7,0,3,11,No,3,4,Single,4,23.8,24,Bengaluru,No
EMP20232438,Taimur Uppal,52,Female,Accounts,Software Engineer,BA,58167,5/20/2023,2,0,4,8,Yes,1,2,Divorced,2,2.4,16,Hyderabad,No
EMP20232439,Azad Manda,36,Male,Accounts,Office Assistant,B.Tech,96466,9/27/2016,9,1,5,34,Yes,3,2,Single,1,45.6,10,Kolkata,No
EMP20232440,Indranil Shanker,55,Female,HR,Sales Associate,MBA,73905,2/3/2022,3,2,5,3,No,4,3,Married,1,40.8,16,Mumbai,No
EMP20232441,Saksham Mander,34,Female,Sales,HR Executive,MBA,89225,9/29/2022,3,2,4,5,Yes,1,4,Single,2,31.5,18,Hyderabad,No
EMP20232442,Amira Vohra,50,Other,Sales,Office Assistant,BA,67256,2/19/2023,2,1,5,27,Yes,4,4,Single,5,45.3,19,Mumbai,No
EMP20232443,Lagan Jain,43,Other,Accounts,Accounts Officer,Diploma,20779,9/24/2015,10,6,4,26,Yes,1,2,Married,4,45.6,18,Pune,Yes
EMP20232444,Ivana Kalita,53,Male,HR,Sales Associate,B.Tech,27926,8/15/2017,8,4,3,29,No,3,2,Married,3,1,18,Kolkata,No
EMP20232445,Jivika Lata,41,Female,Accounts,HR Executive,Diploma,29497,3/9/2021,4,1,4,60,Yes,5,2,Single,4,13.2,2,Kolkata,No
EMP20232446,Sara Salvi,57,Female,Accounts,Office Assistant,B.Tech,82418,5/18/2016,9,4,2,30,No,1,1,Single,3,32,23,Mumbai,Yes
EMP20232447,Anahi Sachdeva,52,Female,IT,Office Assistant,MBA,119418,6/17/2022,3,2,5,42,No,2,2,Married,3,46.2,7,Mumbai,No
EMP20232448,Piya Verma,54,Male,HR,Office Assistant,MBA,36557,4/30/2023,2,0,3,59,Yes,5,4,Single,4,46.3,30,Hyderabad,No
EMP20232449,Badal Keer,31,Female,Accounts,Accounts Officer,B.Tech,68570,6/13/2016,9,1,2,57,No,4,4,Married,5,19,18,Pune,Yes
EMP20232450,Chirag Doshi,50,Female,IT,Software Engineer,Diploma,99363,9/18/2016,9,9,4,60,No,1,2,Single,3,12.6,16,Pune,No
EMP20232451,Badal Bhatia,45,Female,HR,Sales Associate,B.Tech,114692,1/18/2016,9,8,5,16,No,1,4,Married,1,27.1,23,Mumbai,No
EMP20232452,Neysa Srinivas,52,Female,HR,Office Assistant,Diploma,72303,6/16/2018,7,5,1,31,No,1,3,Divorced,5,25.7,7,Pune,Yes
EMP20232453,Hazel Ganguly,58,Other,Accounts,Office Assistant,MBA,41026,4/6/2024,1,1,2,12,No,1,1,Single,1,11.7,29,Kolkata,Yes
EMP20232454,Lakshit Sahni,49,Female,Accounts,Software Engineer,Diploma,102024,2/14/2016,9,7,3,49,No,4,2,Single,5,12.7,12,Delhi,No
EMP20232455,Khushi Dayal,33,Other,HR,Software Engineer,B.Tech,103048,5/30/2016,9,3,2,13,No,5,2,Married,4,19.7,11,Hyderabad,Yes
EMP20232456,Aarna Grewal,56,Other,Sales,Sales Associate,MBA,68370,10/18/2019,6,3,4,43,Yes,3,2,Married,1,6.2,25,Kolkata,No
EMP20232457,Faiyaz Mannan,39,Female,Admin,Office Assistant,BA,53198,1/28/2021,4,0,4,14,No,4,2,Divorced,3,25.6,26,Mumbai,Yes
EMP20232458,Indrans Loyal,23,Other,Accounts,Office Assistant,B.Tech,30159,10/25/2021,4,4,3,49,Yes,4,2,Single,3,21.6,0,Mumbai,No
EMP20232459,Aradhya Halder,57,Other,HR,Office Assistant,MBA,38240,8/20/2018,7,4,3,30,No,3,2,Single,0,4.5,5,Delhi,No
EMP20232460,Mohanlal Tailor,23,Male,HR,Accounts Officer,M.Com,74914,9/26/2016,9,1,1,51,No,1,4,Divorced,4,3.7,28,Bengaluru,Yes
EMP20232461,Indranil Dalal,47,Female,Sales,Office Assistant,BA,100437,8/29/2021,4,0,3,19,No,4,1,Single,4,22.8,14,Mumbai,No
EMP20232462,Zaina Kale,38,Male,Accounts,Software Engineer,B.Tech,96224,11/29/2017,8,1,2,35,No,5,4,Married,2,41.2,5,Chennai,No
EMP20232463,Zaina Deep,55,Male,Accounts,Accounts Officer,Diploma,28919,4/27/2018,7,4,2,9,No,2,3,Married,1,1.1,4,Kolkata,Yes
EMP20232464,Kashvi Lanka,53,Male,IT,Office Assistant,B.Tech,15695,7/8/2015,10,10,5,41,Yes,2,2,Married,3,23.8,9,Delhi,No
EMP20232465,Anya Ahluwalia,42,Female,Accounts,Software Engineer,B.Tech,61247,5/18/2019,6,2,1,46,No,4,1,Single,4,39.3,21,Pune,No
EMP20232466,Fateh Iyer,48,Male,Accounts,Sales Associate,MBA,113837,11/18/2019,6,3,1,45,Yes,5,4,Married,1,30.8,16,Bengaluru,No
EMP20232467,Kiaan Divan,23,Other,Sales,Accounts Officer,B.Tech,17533,2/14/2020,5,3,1,19,No,3,4,Divorced,4,16.7,26,Bengaluru,No
EMP20232468,Nayantara Shroff,22,Female,IT,HR Executive,M.Com,114805,12/5/2016,9,8,4,19,Yes,3,4,Single,4,5.9,25,Mumbai,No
EMP20232469,Armaan Srivastava,27,Other,Accounts,Office Assistant,Diploma,104498,6/27/2017,8,4,4,27,Yes,5,1,Divorced,2,9.6,6,Bengaluru,Yes
EMP20232470,Nakul Contractor,45,Male,Admin,Sales Associate,Diploma,37606,5/20/2023,2,0,4,53,No,4,1,Single,4,36,7,Delhi,No
EMP20232471,Emir Sibal,39,Male,Sales,HR Executive,M.Com,44899,6/9/2017,8,3,4,19,Yes,3,4,Divorced,0,40.8,20,Hyderabad,No
EMP20232472,Dhruv Balan,23,Other,HR,Office Assistant,BA,90916,12/4/2015,10,9,5,30,No,1,2,Married,0,36.3,20,Kolkata,No
EMP20232473,Ehsaan Kakar,45,Other,HR,HR Executive,BA,79133,5/6/2024,1,1,1,39,No,4,4,Divorced,1,46.9,29,Mumbai,No
EMP20232474,Biju Bhattacharyya,22,Female,Accounts,HR Executive,BA,99758,9/12/2019,6,2,2,33,No,2,3,Single,1,47.3,19,Hyderabad,Yes
EMP20232475,Nehmat Sachar,48,Male,Accounts,HR Executive,M.Com,49366,7/8/2023,2,1,5,8,No,5,3,Divorced,0,4.2,26,Delhi,No
EMP20232476,Shalv Sani,47,Male,IT,Software Engineer,MBA,68012,7/1/2017,8,1,1,14,No,1,3,Divorced,2,18.2,14,Pune,Yes
EMP20232477,Shaan Batra,56,Other,Accounts,Software Engineer,B.Tech,90479,12/31/2021,4,0,3,18,Yes,1,2,Married,1,29,2,Pune,Yes
EMP20232478,Anika Gill,39,Other,Accounts,Sales Associate,BA,104331,11/23/2016,9,4,4,6,Yes,5,4,Single,0,48.9,23,Mumbai,No
EMP20232479,Nishith Chokshi,26,Other,HR,Software Engineer,BA,74534,12/24/2023,2,0,5,55,No,5,3,Single,1,41.8,0,Pune,Yes
EMP20232480,Vivaan Kalita,27,Male,Accounts,Sales Associate,Diploma,97476,3/12/2024,1,0,3,41,No,3,3,Single,2,26.5,6,Bengaluru,No
EMP20232481,Jiya Raju,51,Other,Admin,HR Executive,B.Tech,30467,1/12/2018,7,2,5,37,No,2,1,Single,0,43,30,Mumbai,Yes
EMP20232482,Saksham Dora,58,Male,Admin,Sales Associate,Diploma,109095,4/24/2018,7,7,4,20,Yes,5,3,Married,3,13.7,1,Bengaluru,No
EMP20232483,Jivin Bala,23,Male,Admin,Sales Associate,M.Com,109065,8/27/2015,10,6,4,42,Yes,3,3,Married,4,27.5,19,Mumbai,Yes
EMP20232484,Romil Chowdhury,26,Other,HR,Sales Associate,M.Com,40465,4/7/2016,9,3,1,56,Yes,5,3,Married,2,5.4,19,Pune,Yes
EMP20232485,Ojas Yohannan,44,Male,Sales,Sales Associate,Diploma,119866,12/6/2015,10,5,3,48,Yes,5,1,Single,3,23,7,Mumbai,Yes
EMP20232486,Mishti D’Alia,52,Male,IT,HR Executive,Diploma,97007,10/18/2021,4,1,1,1,No,3,3,Single,2,7.4,20,Chennai,No
EMP20232487,Miraan Devan,35,Other,HR,HR Executive,M.Com,87071,8/8/2016,9,9,2,7,Yes,1,1,Divorced,2,27.8,17,Kolkata,Yes
EMP20232488,Ivan Gupta,40,Female,IT,Sales Associate,MBA,76966,4/2/2021,4,1,1,8,Yes,4,3,Single,0,30.1,7,Kolkata,No
EMP20232489,Hridaan Sinha,49,Male,HR,Accounts Officer,M.Com,28318,6/22/2017,8,3,4,3,No,4,3,Single,2,18.4,19,Kolkata,No
EMP20232490,Prerak Singhal,29,Other,Admin,Sales Associate,M.Com,106181,3/4/2020,5,1,3,27,Yes,1,1,Married,5,22.5,2,Bengaluru,Yes
EMP20232491,Myra Das,53,Male,Sales,Office Assistant,BA,92915,11/1/2015,10,0,3,3,No,5,1,Single,0,17.1,18,Bengaluru,No
EMP20232492,Misha Yadav,47,Male,IT,Sales Associate,BA,110480,3/6/2021,4,0,3,13,No,5,2,Married,5,14.7,27,Kolkata,No
EMP20232493,Anika Sule,36,Male,HR,Sales Associate,MBA,66564,12/6/2021,4,0,3,28,No,5,1,Divorced,5,14.8,6,Delhi,No
EMP20232494,Tushar Kade,52,Female,Admin,Accounts Officer,B.Tech,69374,3/26/2023,2,0,5,8,No,2,2,Single,3,14,0,Hyderabad,No
EMP20232495,Prisha Sahota,39,Male,HR,Sales Associate,Diploma,101896,4/27/2019,6,2,3,14,No,2,1,Divorced,3,26.5,26,Pune,Yes
EMP20232496,Rohan Sibal,35,Female,HR,Office Assistant,MBA,31891,9/16/2019,6,1,5,13,No,1,1,Married,2,12.1,10,Chennai,No
EMP20232497,Tara Krishnamurthy,39,Male,HR,Sales Associate,BA,63624,3/17/2024,1,1,5,49,No,5,4,Married,3,23.3,0,Kolkata,No
EMP20232498,Piya Dar,41,Other,Sales,Accounts Officer,BA,105815,10/3/2015,10,2,5,37,Yes,2,4,Single,2,29.6,25,Delhi,No
EMP20232499,Riaan Bawa,24,Male,IT,Software Engineer,MBA,53203,5/27/2017,8,7,3,12,No,2,3,Married,5,42.2,20,Delhi,No
EMP20232500,Aaryahi Garg,52,Other,IT,Office Assistant,Diploma,112789,12/22/2023,2,0,1,2,No,3,4,Single,3,26.8,10,Mumbai,No
EMP20232501,Suhana Sibal,26,Male,Sales,Software Engineer,M.Com,21669,7/4/2018,7,3,2,57,Yes,2,1,Married,1,26.2,7,Delhi,Yes
EMP20232502,Sana Kale,55,Other,Accounts,Accounts Officer,B.Tech,88607,11/3/2021,4,2,4,35,No,4,1,Married,0,19.3,7,Bengaluru,No
EMP20232503,Kaira Swamy,39,Female,Sales,Software Engineer,BA,19451,7/3/2022,3,2,3,56,Yes,3,3,Divorced,5,21.2,29,Kolkata,Yes
EMP20232504,Bhavin Shetty,25,Other,IT,Accounts Officer,B.Tech,16616,5/16/2021,4,3,4,20,No,5,4,Married,4,23.8,28,Hyderabad,No
EMP20232505,Vihaan Sengupta,45,Other,HR,HR Executive,Diploma,68759,12/19/2015,10,10,5,23,Yes,5,1,Married,1,10.8,29,Kolkata,Yes
EMP20232506,Shayak Tak,25,Male,Admin,Software Engineer,Diploma,67399,6/26/2019,6,6,4,42,No,3,3,Married,3,4.9,17,Delhi,Yes
EMP20232507,Mehul Balasubramanian,60,Other,Accounts,Software Engineer,M.Com,76368,6/4/2016,9,9,2,23,No,3,3,Married,3,5,12,Chennai,No
EMP20232508,Ishita Rattan,35,Female,Sales,Software Engineer,BA,34764,4/18/2021,4,2,3,43,No,3,2,Single,2,6,21,Mumbai,No
EMP20232509,Nirvaan Mannan,48,Female,HR,HR Executive,B.Tech,53650,2/20/2022,3,1,3,46,No,1,3,Married,0,5.9,1,Kolkata,No
EMP20232510,Seher Kari,23,Male,HR,Software Engineer,BA,53832,4/26/2020,5,2,3,14,No,5,1,Single,3,20.2,12,Kolkata,No
EMP20232511,Tanya Khanna,32,Other,Sales,Office Assistant,BA,97598,2/6/2019,6,4,3,57,No,4,1,Single,5,8.5,7,Hyderabad,Yes
EMP20232512,Badal Borra,46,Male,IT,Office Assistant,B.Tech,114714,1/26/2021,4,2,3,39,Yes,2,2,Single,5,48.8,10,Bengaluru,No
EMP20232513,Kabir Thakkar,39,Female,Admin,Software Engineer,MBA,57949,12/25/2018,7,2,4,1,Yes,2,4,Divorced,3,24,20,Mumbai,No
EMP20232514,Aniruddh Mall,59,Other,IT,Software Engineer,MBA,106940,8/5/2023,2,1,3,11,No,5,4,Married,4,16.6,29,Mumbai,No
EMP20232515,Dharmajan Ramachandran,33,Female,IT,HR Executive,BA,76622,8/5/2017,8,7,1,8,No,3,2,Single,3,34.9,20,Chennai,No
EMP20232516,Neysa Jha,54,Male,Sales,Software Engineer,B.Tech,18715,11/21/2015,10,9,2,29,Yes,1,4,Married,3,48.6,3,Chennai,Yes
EMP20232517,Alisha Sami,43,Other,Sales,Office Assistant,M.Com,43664,9/20/2019,6,2,1,37,No,4,1,Married,3,2.6,20,Pune,No
EMP20232518,Reyansh Suri,39,Other,IT,HR Executive,B.Tech,27241,2/10/2021,4,2,3,43,Yes,2,2,Divorced,2,25.1,13,Kolkata,No
EMP20232519,Ojas Dalal,39,Male,Accounts,Sales Associate,M.Com,51792,7/25/2021,4,3,1,34,Yes,4,4,Married,2,16.8,5,Pune,No
EMP20232520,Indranil Contractor,48,Male,HR,Accounts Officer,M.Com,35548,7/25/2018,7,3,2,29,Yes,5,3,Divorced,1,1.6,27,Delhi,Yes
EMP20232521,Siya Hegde,59,Other,HR,HR Executive,MBA,53420,3/8/2019,6,4,4,60,No,2,3,Divorced,3,16.9,24,Mumbai,No
EMP20232522,Ela Rama,40,Female,IT,Sales Associate,M.Com,30168,6/14/2015,10,4,1,2,No,2,4,Divorced,3,11.6,15,Kolkata,Yes
EMP20232523,Mahika Deshmukh,44,Female,Accounts,Software Engineer,B.Tech,51781,3/9/2018,7,1,1,6,Yes,4,1,Married,1,4.3,21,Bengaluru,No
EMP20232524,Vritika Bhatt,30,Other,HR,HR Executive,Diploma,100197,5/3/2020,5,1,2,36,Yes,1,2,Divorced,3,38.7,26,Hyderabad,Yes
EMP20232525,Dhanush Bahri,52,Female,IT,Office Assistant,BA,107635,6/18/2018,7,6,4,24,Yes,5,4,Divorced,4,46,10,Pune,Yes
EMP20232526,Priyansh Ramesh,47,Other,HR,Sales Associate,MBA,83353,8/6/2021,4,3,2,38,No,1,3,Single,4,30.2,19,Bengaluru,Yes
EMP20232527,Taimur Grewal,42,Female,Sales,HR Executive,BA,111609,10/28/2016,9,9,2,8,No,3,4,Divorced,3,24.5,9,Chennai,Yes
EMP20232528,Aaryahi Ramanathan,54,Female,Sales,Office Assistant,MBA,101212,7/19/2022,3,3,1,59,No,4,3,Divorced,5,27.3,24,Kolkata,No
